year,month,day,max_tmp
2017,07,25,
2017,07,26,
2017,07,27,
2017,07,28,31.700
2017,07,29,31.800
2017,07,30,30.900
2017,07,31,31.700
2017,08,01,31.400
2017,08,02,31.900
2017,08,03,30.000
2017,08,04,30.600
2017,08,05,30.600
2017,08,06,31.400
2017,08,07,31.800
2017,08,08,32.600
2017,08,09,30.700
2017,08,10,30.500
2017,08,11,31.800
2017,08,12,32.700
2017,08,13,31.000
2017,08,14,30.200
2017,08,15,30.800
2017,08,16,31.800
2017,08,17,31.000
2017,08,18,30.700
2017,08,19,31.100
2017,08,20,32.000
2017,08,21,31.100
2017,08,22,
2017,08,23,32.000
2017,08,24,
2017,08,25,32.300
2017,08,26,
2017,08,27,31.700
2017,08,28,32.300
2017,08,29,32.200
2017,08,30,31.700
2017,08,31,31.700
2017,09,01,32.600
2017,09,02,32.700
2017,09,03,31.700
2017,09,04,31.700
2017,09,05,31.000
2017,09,06,31.800
2017,09,07,32.000
2017,09,08,
2017,09,09,
2017,09,10,32.500
2017,09,11,31.200
2017,09,12,32.200
2017,09,13,31.800
2017,09,14,
2017,09,15,32.000
2017,09,16,
2017,09,17,31.300
2017,09,18,31.600
2017,09,19,31.800
2017,09,20,31.900
2017,09,21,31.700
2017,09,22,32.400
2017,09,23,31.100
2017,09,24,31.300
2017,09,25,32.400
2017,09,26,
2017,09,27,31.800
2017,09,28,31.500
2017,09,29,31.900
2017,09,30,31.300
2017,10,01,32.400
2017,10,02,31.900
2017,10,03,32.500
2017,10,04,32.400
2017,10,05,
2017,10,06,
2017,10,07,31.500
2017,10,08,31.800
2017,10,09,31.200
2017,10,10,30.000
2017,10,11,
2017,10,12,32.000
2017,10,13,31.600
2017,10,14,29.900
2017,10,15,31.100
2017,10,16,31.400
2017,10,17,31.300
2017,10,18,31.800
2017,10,19,31.600
2017,10,20,32.100
2017,10,21,
2017,10,22,
2017,10,23,32.500
2017,10,24,
2017,10,25,
2017,10,26,
2017,10,27,32.400
2017,10,28,32.400
2017,10,29,31.500
2017,10,30,32.000
2017,10,31,
2017,11,01,31.900
2017,11,02,32.200
2017,11,03,32.600
2017,11,04,31.800
2017,11,05,31.500
2017,11,06,32.200
2017,11,07,32.100
2017,11,08,31.500
2017,11,09,30.800
2017,11,10,31.800
2017,11,11,32.200
2017,11,12,31.800
2017,11,13,31.900
2017,11,14,31.200
2017,11,15,31.800
2017,11,16,30.500
2017,11,17,31.300
2017,11,18,31.900
2017,11,19,32.000
2017,11,20,31.800
2017,11,21,31.700
2017,11,22,31.400
2017,11,23,31.200
2017,11,24,31.800
2017,11,25,31.900
2017,11,26,32.200
2017,11,27,31.600
2017,11,28,31.800
2017,11,29,32.100
2017,11,30,31.800
2017,12,01,31.800
2017,12,02,32.800
2017,12,03,32.800
2017,12,04,33.500
2017,12,05,33.500
2017,12,06,
2017,12,07,
2017,12,08,
2017,12,09,32.200
2017,12,10,32.700
2017,12,11,32.700
2017,12,12,32.400
2017,12,13,32.400
2017,12,14,32.200
2017,12,15,32.000
2017,12,16,32.300
2017,12,17,32.400
2017,12,18,32.400
2017,12,19,32.000
2017,12,20,31.400
2017,12,21,31.400
2017,12,22,30.600
2017,12,23,31.700
2017,12,24,31.700
2017,12,25,31.600
2017,12,26,31.900
2017,12,27,31.900
2017,12,28,32.400
2017,12,29,32.400
2017,12,30,32.700
2017,12,31,33.200
2018,01,01,33.200
2018,01,02,33.000
2018,01,03,32.600
2018,01,04,32.600
2018,01,05,32.400
2018,01,06,32.400
2018,01,07,32.300
2018,01,08,32.200
2018,01,09,30.100
2018,01,10,31.700
2018,01,11,32.200
2018,01,12,32.200
2018,01,13,31.700
2018,01,14,33.000
2018,01,15,33.000
2018,01,16,32.900
2018,01,17,32.900
2018,01,18,31.400
2018,01,19,31.600
2018,01,20,31.900
2018,01,21,31.900
2018,01,22,31.600
2018,01,23,30.400
2018,01,24,30.900
2018,01,25,31.400
2018,01,26,31.400
2018,01,27,30.000
2018,01,28,31.000
2018,01,29,31.500
2018,01,30,32.500
2018,01,31,32.500
2018,02,01,31.900
2018,02,02,31.600
2018,02,03,31.900
2018,02,04,31.900
2018,02,05,30.600
2018,02,06,31.500
2018,02,07,31.500
2018,02,08,31.100
2018,02,09,31.100
2018,02,10,30.900
2018,02,11,30.500
2018,02,12,30.300
2018,02,13,30.300
2018,02,14,30.000
2018,02,15,
2018,02,16,
2018,02,17,
2018,02,18,
2018,02,19,30.700
2018,02,20,31.200
2018,02,21,31.200
2018,02,22,30.600
2018,02,23,31.000
2018,02,24,31.000
2018,02,25,32.400
2018,02,26,32.400
2018,02,27,31.800
2018,02,28,31.800
2018,03,01,30.800
2018,03,02,31.400
2018,03,03,31.700
2018,03,04,31.700
2018,03,05,32.400
2018,03,06,32.400
2018,03,07,32.000
2018,03,08,32.600
2018,03,09,32.600
2018,03,10,31.600
2018,03,11,31.700
2018,03,12,31.800
2018,03,13,31.900
2018,03,14,31.900
2018,03,15,32.000
2018,03,16,32.100
2018,03,17,32.100
2018,03,18,32.400
2018,03,19,32.400
2018,03,20,32.600
2018,03,21,32.600
2018,03,22,31.700
2018,03,23,32.000
2018,03,24,32.400
2018,03,25,32.400
2018,03,26,30.700
2018,03,27,30.700
2018,03,28,29.300
2018,03,29,29.300
2018,03,30,29.900
2018,03,31,31.400
2018,04,01,31.400
2018,04,02,
2018,04,03,
2018,04,04,
2018,04,05,
2018,04,06,31.800
2018,04,07,31.800
2018,04,08,30.900
2018,04,09,30.900
2018,04,10,30.400
2018,04,11,30.300
2018,04,12,31.400
2018,04,13,32.100
2018,04,14,32.100
2018,04,15,31.200
2018,04,16,29.900
2018,04,17,31.600
2018,04,18,32.000
2018,04,19,32.000
2018,04,20,31.900
2018,04,21,32.000
2018,04,22,
2018,04,23,
2018,04,24,
2018,04,25,
2018,04,26,
2018,04,27,
2018,04,28,
2018,04,29,31.700
2018,04,30,31.600
2018,05,01,31.600
2018,05,02,31.400
2018,05,03,32.000
2018,05,04,32.000
2018,05,05,31.700
2018,05,06,30.200
2018,05,07,31.700
2018,05,08,31.700
2018,05,09,29.900
2018,05,10,31.400
2018,05,11,31.500
2018,05,12,31.500
2018,05,13,31.300
2018,05,14,31.300
2018,05,15,
2018,05,16,
2018,05,17,31.400
2018,05,18,31.400
2018,05,19,31.900
2018,05,20,31.900
2018,05,21,31.200
2018,05,22,31.600
2018,05,23,31.600
2018,05,24,31.900
2018,05,25,31.900
2018,05,26,32.100
2018,05,27,31.300
2018,05,28,31.800
2018,05,29,32.200
2018,05,30,31.000
2018,05,31,31.000
2018,06,01,31.400
2018,06,02,30.300
2018,06,03,30.700
2018,06,04,
2018,06,05,
2018,06,06,
2018,06,07,30.500
2018,06,08,31.000
2018,06,09,31.000
2018,06,10,31.200
2018,06,11,31.200
2018,06,12,31.700
2018,06,13,31.700
2018,06,14,31.500
2018,06,15,31.500
2018,06,16,30.600
2018,06,17,30.600
2018,06,18,30.400
2018,06,19,30.500
2018,06,20,30.900
2018,06,21,30.900
2018,06,22,31.200
2018,06,23,31.400
2018,06,24,31.600
2018,06,25,31.600
2018,06,26,31.200
2018,06,27,31.700
2018,06,28,31.700
2018,06,29,32.000
2018,06,30,32.000
2018,07,01,31.800
2018,07,02,31.200
2018,07,03,
2018,07,04,31.800
2018,07,05,31.800
2018,07,06,29.400
2018,07,07,31.200
2018,07,08,32.000
2018,07,09,32.000
2018,07,10,29.600
2018,07,11,29.800
2018,07,12,
2018,07,13,30.800
2018,07,14,30.800
2018,07,15,31.400
2018,07,16,31.400
2018,07,17,32.400
2018,07,18,32.400
2018,07,19,30.900
2018,07,20,31.100
2018,07,21,31.200
2018,07,22,31.900
2018,07,23,31.900
2018,07,24,31.400
2018,07,25,31.800
2018,07,26,32.000
2018,07,27,32.000
2018,07,28,31.200
2018,07,29,30.600
2018,07,30,30.200
2018,07,31,
2018,08,01,
2018,08,02,
2018,08,03,29.500
2018,08,04,31.000
2018,08,05,30.400
2018,08,06,30.500
2018,08,07,30.200
2018,08,08,30.600
2018,08,09,30.700
2018,08,10,30.400
2018,08,11,30.800
2018,08,12,30.900
2018,08,13,30.800
2018,08,14,30.600
2018,08,15,30.500
2018,08,16,31.800
2018,08,17,32.000
2018,08,18,31.900
2018,08,19,30.800
2018,08,20,32.400
2018,08,21,32.000
2018,08,22,32.000
2018,08,23,32.400
2018,08,24,31.900
2018,08,25,31.600
2018,08,26,32.400
2018,08,27,32.000
2018,08,28,31.300
2018,08,29,32.700
2018,08,30,33.000
2018,08,31,
2018,09,01,31.400
2018,09,02,30.700
2018,09,03,32.700
2018,09,04,31.400
2018,09,05,29.900
2018,09,06,31.300
2018,09,07,31.800
2018,09,08,32.900
2018,09,09,31.400
2018,09,10,33.000
2018,09,11,31.000
2018,09,12,30.800
2018,09,13,32.600
2018,09,14,30.900
2018,09,15,32.300
2018,09,16,32.400
2018,09,17,31.900
2018,09,18,31.900
2018,09,19,32.800
2018,09,20,31.800
2018,09,21,32.100
2018,09,22,32.000
2018,09,23,32.400
2018,09,24,32.900
2018,09,25,31.800
2018,09,26,31.000
2018,09,27,31.700
2018,09,28,32.400
2018,09,29,32.500
2018,09,30,31.800
2018,10,01,31.400
2018,10,02,31.400
2018,10,03,31.900
2018,10,04,31.600
2018,10,05,
