dia,weekday,holiday,workingday,avg_pr,max_pr,min_pr,avg_tmp,min_tmp,max_tmp
2017-01-25,2,0,1,0.0,0.0,0.0,28.4045,24.8,31.950000000000003
2017-01-26,3,0,1,0.0,0.0,0.0,28.259500000000003,26.45,31.6
2017-01-27,4,0,1,4.275,7.0,1.3,27.490499999999997,24.25,31.15
2017-01-28,5,0,1,5.0,11.0,0.0,27.516,24.049999999999997,31.3
2017-01-29,6,0,0,7.25,17.6,0.0,27.290999999999997,24.85,31.4
2017-01-30,0,0,1,4.8,11.0,0.0,27.7655,24.8,31.35
2017-01-31,1,0,1,12.725000000000001,29.6,0.0,27.7915,24.95,31.2
2017-02-01,2,0,1,7.225,16.5,1.0,28.0075,24.45,31.6
2017-02-02,3,0,1,1.375,4.0,0.0,28.405,25.85,31.9
2017-02-03,4,0,1,0.0,0.0,0.0,28.2375,25.549999999999997,32.55
2017-02-04,5,0,1,0.9,2.6,0.0,28.211,24.85,32.3
2017-02-05,6,0,0,0.0,0.0,0.0,28.272,25.0,32.6
2017-02-06,0,0,1,0.1,0.4,0.0,28.567999999999998,25.299999999999997,32.15
2017-02-07,1,0,1,0.0,0.0,0.0,28.708,26.9,33.0
2017-02-08,2,0,1,0.625,1.6,0.0,28.7155,26.5,32.95
2017-02-09,3,0,1,0.375,1.2,0.0,28.813,25.5,32.9
2017-02-10,4,0,1,1.275,5.0,0.0,28.579,26.0,30.75
2017-02-11,5,1,0,80.47500000000001,107.8,60.6,25.74,22.65,29.4
2017-02-12,6,0,0,11.4,14.4,6.0,25.7855,23.3,29.6
2017-02-13,0,0,1,0.1,0.2,0.0,26.6755,23.95,31.15
2017-02-14,1,0,1,3.875,6.3,1.4,27.706,24.4,32.1
2017-02-15,2,0,1,0.05,0.2,0.0,28.354,25.45,32.45
2017-02-16,3,0,1,0.0,0.0,0.0,27.195999999999998,24.75,30.6
2017-02-17,4,0,1,7.3999999999999995,12.2,3.6,26.028,23.95,29.8
2017-02-18,5,0,1,19.766666666666666,29.0,13.5,25.738,23.4,30.5
2017-02-19,6,0,0,8.2,24.4,1.8,25.389000000000003,23.6,29.0
2017-02-20,0,0,1,17.65,30.0,11.8,26.88,22.799999999999997,30.8
2017-02-21,1,0,1,10.825,18.2,2.6,27.034,23.15,31.15
2017-02-22,2,0,1,6.35,16.0,0.0,27.955,24.4,31.75
2017-02-23,3,0,1,0.55,1.2,0.0,28.118499999999997,25.200000000000003,31.700000000000003
2017-02-24,4,0,1,0.15,0.6,0.0,27.7915,24.9,31.549999999999997
2017-02-25,5,0,1,3.35,8.4,0.0,27.4065,24.9,31.549999999999997
2017-02-26,6,0,0,18.8,26.2,8.0,26.3285,23.549999999999997,30.1
2017-02-27,0,1,0,9.05,20.0,0.0,26.292,23.25,30.5
2017-02-28,1,1,0,17.225,29.7,10.4,26.636,23.4,30.6
2017-03-01,2,0,1,2.125,2.8,1.8,25.9595,24.15,30.4
2017-03-02,3,0,1,36.24999999999999,44.8,28.2,25.486,22.65,30.05
2017-03-03,4,0,1,24.75,44.4,7.4,25.6425,22.6,30.35
2017-03-04,5,0,1,25.15,48.0,8.4,26.7295,23.3,30.049999999999997
2017-03-05,6,0,0,8.05,11.0,5.2,27.378,25.049999999999997,31.05
2017-03-06,0,0,1,8.2,16.4,5.2,28.006500000000003,24.15,31.85
2017-03-07,1,0,1,0.275,0.5,0.0,27.2135,24.9,30.3
2017-03-08,2,0,1,8.725,11.0,6.3,25.813,24.1,28.6
2017-03-09,3,0,1,81.525,110.0,60.0,26.162,23.0,30.9
2017-03-10,4,0,1,28.0,32.9,23.0,26.508000000000003,22.95,30.75
2017-03-11,5,1,0,4.775,9.2,0.5,26.6175,24.1,30.6
2017-03-12,6,0,0,1.65,4.2,0.4,26.58,24.05,30.05
2017-03-13,0,0,1,15.125,39.2,2.0,26.512999999999998,23.9,30.9
2017-03-14,1,0,1,6.199999999999999,20.2,0.0,27.369999999999997,24.799999999999997,31.5
2017-03-15,2,0,1,0.6,2.4,0.0,27.197,24.549999999999997,31.15
2017-03-16,3,0,1,3.1499999999999995,6.6,1.0,26.866500000000002,24.6,30.9
2017-03-17,4,0,1,34.175,50.0,17.9,27.069000000000003,22.7,31.55
2017-03-18,5,0,1,3.05,12.2,0.0,27.122,23.5,31.299999999999997
2017-03-19,6,1,0,0.65,1.6,0.0,26.9285,24.0,30.75
2017-03-20,0,0,1,8.3,11.2,5.0,26.938499999999998,23.75,30.95
2017-03-21,1,0,1,12.325,18.2,9.4,26.546,24.4,31.6
2017-03-22,2,0,1,8.675,17.6,0.3,25.033,23.8,29.3
2017-03-23,3,0,1,30.324999999999996,42.4,14.3,25.158,22.3,31.590013966480438
2017-03-24,4,0,1,33.3,51.9,20.8,25.9135,23.4,31.3
2017-03-25,5,1,0,21.3,31.2,14.1,26.6085,24.1,29.55
2017-03-26,6,0,0,0.925,1.8,0.0,26.005000000000003,24.15,30.7
2017-03-27,0,0,1,10.600000000000001,18.0,7.2,26.570999999999998,23.5,30.9
2017-03-28,1,0,1,29.75,37.8,23.0,27.517,23.7,31.85
2017-03-29,2,0,1,0.0,0.0,0.0,26.9705,23.75,31.400000000000002
2017-03-30,3,0,1,3.0500000000000003,11.4,0.0,26.581500000000002,25.3,30.85
2017-03-31,4,0,1,26.45,29.8,23.0,25.8495,24.25,31.5
2017-04-01,5,0,1,18.525,29.6,7.0,27.36,23.85,31.590013966480438
2017-04-02,6,0,0,25.9,55.0,13.4,27.2775,23.4,31.5
2017-04-03,0,0,1,0.375,1.4,0.0,27.4405,24.8,31.8
2017-04-04,1,0,1,12.0,27.0,3.4,26.485500000000002,23.5,30.0
2017-04-05,2,0,1,21.875,29.7,13.6,26.7035,23.950000000000003,30.75
2017-04-06,3,0,1,8.375,11.5,2.8,27.563499999999998,23.799999999999997,31.95
2017-04-07,4,0,1,0.35,1.4,0.0,27.841500000000003,24.45,31.85
2017-04-08,5,0,1,0.4,1.6,0.0,28.1645,24.55,32.3
2017-04-09,6,0,0,0.05,0.2,0.0,27.572000000000003,24.9,31.1
2017-04-10,0,0,1,13.75,31.0,1.0,25.5655,24.15,29.6
2017-04-11,1,0,1,71.35,101.2,55.0,26.76,23.200000000000003,31.7
2017-04-12,2,0,1,29.924999999999997,35.0,24.1,26.735,22.950000000000003,30.45
2017-04-13,3,1,0,16.425,38.2,5.2,26.134,24.15,29.35
2017-04-14,4,1,0,12.15,24.1,0.0,27.0325,24.55,30.65
2017-04-15,5,0,1,3.675,11.0,0.0,27.817999999999998,24.25,32.3
2017-04-16,6,1,0,0.0,0.0,0.0,27.860500000000002,24.700000000000003,32.4
2017-04-17,0,0,1,0.75,2.0,0.0,27.743499999999997,24.85,32.05
2017-04-18,1,0,1,0.725,2.9,0.0,27.701,24.1,31.45
2017-04-19,2,0,1,1.0500000000000003,2.2,0.2,27.959000000000003,24.85,31.950000000000003
2017-04-20,3,0,1,6.0,11.6,0.0,27.5565,25.1,31.35
2017-04-21,4,1,0,1.55,6.2,0.0,27.475,24.1,31.25
2017-04-22,5,0,1,12.95,25.2,7.0,27.2195,24.3,31.0
2017-04-23,6,0,0,3.8,9.2,0.0,26.6005,24.3,31.0
2017-04-24,0,0,1,34.325,39.1,29.2,26.982,24.1,31.25
2017-04-25,1,0,1,0.8,1.8,0.0,27.699,23.8,31.700000000000003
2017-04-26,2,0,1,4.166666666666667,6.0,1.3,27.664,24.75,31.15
2017-04-27,3,0,1,3.1666666666666665,4.4,1.9,27.308999999999997,24.6,30.15
2017-04-28,4,0,1,9.35,15.4,4.8,27.427999999999997,25.1,30.65
2017-04-29,5,0,1,3.75,7.5,0.1,27.116500000000002,24.75,30.75
2017-04-30,6,0,0,19.275,34.1,12.2,27.044,23.85,30.8
2017-05-01,0,0,1,2.95,6.2,0.0,27.543,24.05,31.75
2017-05-02,1,0,1,8.05,9.0,7.2,27.6875,23.7,32.1
2017-05-03,2,0,1,0.0,0.0,0.0,27.826500000000003,24.5,31.799999999999997
2017-05-04,3,0,1,3.85,5.8,0.0,27.531,24.3,31.75
2017-05-05,4,0,1,4.5,9.4,0.0,27.619500000000002,24.6,31.8
2017-05-06,5,0,1,0.0,0.0,0.0,27.637,23.950000000000003,31.95
2017-05-07,6,0,0,0.0,0.0,0.0,27.198999999999998,25.2,31.45
2017-05-08,0,0,1,19.950000000000003,23.6,17.0,26.359499999999997,24.7,30.25
2017-05-09,1,0,1,12.325000000000001,19.2,0.0,26.725,24.4,31.4
2017-05-10,2,0,1,1.075,3.3,0.0,27.482,24.4,31.65
2017-05-11,3,0,1,0.5,2.0,0.0,28.0225,25.0,32.35
2017-05-12,4,0,1,5.275,13.6,1.8,27.5195,24.9,32.0
2017-05-13,5,0,1,0.0,0.0,0.0,27.481,24.7,32.25
2017-05-14,6,1,0,0.0,0.0,0.0,27.631,24.200000000000003,32.05
2017-05-15,0,0,1,0.95,3.4,0.0,27.636,24.5,31.799999999999997
2017-05-16,1,0,1,0.8,3.2,0.0,27.363000000000003,24.200000000000003,32.25
2017-05-17,2,0,1,0.05,0.2,0.0,28.122,25.3,32.1
2017-05-18,3,0,1,5.0249999999999995,7.5,3.2,28.0965,24.4,31.45
2017-05-19,4,0,1,0.25,1.0,0.0,28.0,25.4,31.25
2017-05-20,5,0,1,7.300000000000001,10.0,5.4,28.0365,24.7,31.65
2017-05-21,6,0,0,0.7,1.4,0.0,27.875,25.0,31.9
2017-05-22,0,0,1,0.0,0.0,0.0,27.418499999999998,23.45,32.25
2017-05-23,1,0,1,0.0,0.0,0.0,27.3785,23.6,32.5
2017-05-24,2,0,1,0.0,0.0,0.0,27.583,24.15,31.5
2017-05-25,3,0,1,0.0,0.0,0.0,27.444000000000003,23.95,31.65
2017-05-26,4,0,1,3.375,7.2,1.9,27.4145,24.6,32.0
2017-05-27,5,0,1,0.0,0.0,0.0,26.546999999999997,24.7,30.4
2017-05-28,6,0,0,33.5,47.0,15.0,25.925,23.700000000000003,31.590013966480438
2017-05-29,0,0,1,21.3,24.8,14.0,26.86,23.25,31.1
2017-05-30,1,0,1,7.95,16.8,0.0,26.6455,23.1,31.1
2017-05-31,2,0,1,1.4500000000000002,4.4,0.0,27.344,24.4,31.3
2017-06-01,3,0,1,0.5750000000000001,2.2,0.0,27.6135,24.25,31.95
2017-06-02,4,0,1,0.0,0.0,0.0,27.688000000000002,24.6,31.6
2017-06-03,5,0,1,0.8500000000000001,3.2,0.0,27.509,24.7,32.0
2017-06-04,6,0,0,0.575,2.0,0.0,27.833,24.6,31.6
2017-06-05,0,0,1,6.55,18.0,1.0,27.341,24.299999999999997,31.5
2017-06-06,1,0,1,0.0,0.0,0.0,27.364,23.5,31.5
2017-06-07,2,0,1,0.0,0.0,0.0,27.416999999999998,23.5,31.590013966480438
2017-06-08,3,0,1,0.0,0.0,0.0,27.608,23.0,32.5
2017-06-09,4,0,1,0.0,0.0,0.0,28.217,25.3,31.590013966480438
2017-06-10,5,0,1,0.0,0.0,0.0,28.011999999999997,24.7,31.200000000000003
2017-06-11,6,0,0,0.2,0.8,0.0,26.9965,24.7,30.65
2017-06-12,0,0,1,18.85,22.8,15.4,27.075,23.6,31.549999999999997
2017-06-13,1,0,1,0.0,0.0,0.0,27.658499999999997,24.0,31.65
2017-06-14,2,0,1,0.0,0.0,0.0,27.095999999999997,24.3,31.549999999999997
2017-06-15,3,1,0,0.0,0.0,0.0,26.27,23.200000000000003,31.15
2017-06-16,4,0,1,4.75,7.0,0.0,26.470999999999997,23.4,31.1
2017-06-17,5,0,1,0.0,0.0,0.0,26.7505,23.2,31.7
2017-06-18,6,0,0,0.0,0.0,0.0,27.221,23.95,31.6
2017-06-19,0,0,1,5.45,11.0,0.0,27.095,24.049999999999997,31.25
2017-06-20,1,0,1,0.0,0.0,0.0,27.540999999999997,24.6,31.5
2017-06-21,2,0,1,0.0,0.0,0.0,27.189999999999998,24.3,31.5
2017-06-22,3,0,1,0.0,0.0,0.0,26.896,23.6,31.849999999999998
2017-06-23,4,0,1,0.0,0.0,0.0,26.897,23.049999999999997,31.4
2017-06-24,5,0,1,0.0,0.0,0.0,27.275,24.05,32.4
2017-06-25,6,0,0,0.0,0.0,0.0,27.761999999999997,24.25,31.8
2017-06-26,0,0,1,0.0,0.0,0.0,27.558,24.55,31.549999999999997
2017-06-27,1,0,1,0.0,0.0,0.0,27.538,24.35,31.2
2017-06-28,2,0,1,0.0,0.0,0.0,27.2155,24.6,31.4
2017-06-29,3,0,1,1.8,3.8,0.0,26.0815,23.5,29.65
2017-06-30,4,0,1,0.6,2.4,0.0,25.942999999999998,24.0,30.2
2017-07-01,5,0,1,0.5,2.0,0.0,26.294,23.950000000000003,31.4
2017-07-02,6,0,0,1.45,3.4,0.0,26.625,23.65,31.450000000000003
2017-07-03,0,0,1,8.3,14.6,0.0,26.4735,22.7,31.9
2017-07-04,1,0,1,0.0,0.0,0.0,26.8735,21.85,31.700000000000003
2017-07-05,2,0,1,0.0,0.0,0.0,26.441,23.3,30.5
2017-07-06,3,0,1,3.0999999999999996,6.0,0.0,26.221,23.6,30.3
2017-07-07,4,0,1,0.0,0.0,0.0,27.143,23.200000000000003,32.3
2017-07-08,5,0,1,0.0,0.0,0.0,27.257,23.65,32.5
2017-07-09,6,1,0,0.0,0.0,0.0,27.3475,23.9,31.849999999999998
2017-07-10,0,0,1,0.0,0.0,0.0,27.1955,24.45,31.55
2017-07-11,1,0,1,0.0,0.0,0.0,26.8205,24.05,31.75
2017-07-12,2,0,1,0.0,0.0,0.0,26.261,22.35,32.0
2017-07-13,3,0,1,0.0,0.0,0.0,26.3365,22.25,32.2
2017-07-14,4,0,1,0.0,0.0,0.0,26.384,22.4,32.25
2017-07-15,5,0,1,0.0,0.0,0.0,26.819000000000003,23.05,31.7
2017-07-16,6,0,0,0.0,0.0,0.0,26.713,23.35,32.3
2017-07-17,0,0,1,0.0,0.0,0.0,26.055999999999997,22.4,30.95
2017-07-18,1,0,1,0.0,0.0,0.0,26.5315,23.049999999999997,29.8
2017-07-19,2,0,1,0.0,0.0,0.0,26.8765,23.35,32.8
2017-07-20,3,0,1,7.65,22.0,2.2,25.712,23.8,31.590013966480438
2017-07-21,4,0,1,43.900000000000006,52.8,34.2,26.12,22.3,30.6
2017-07-22,5,0,1,0.975,3.9,0.0,26.124000000000002,22.299999999999997,30.6
2017-07-23,6,0,0,0.0,0.0,0.0,26.742,23.55,31.400000000000002
2017-07-24,0,0,1,0.0,0.0,0.0,26.634500000000003,23.0,31.95
2017-07-25,1,0,1,0.0,0.0,0.0,26.4895,22.2,32.1
2017-07-26,2,0,1,0.0,0.0,0.0,26.381500000000003,22.35,31.5
2017-07-27,3,0,1,0.0,0.0,0.0,26.771500000000003,21.65,31.8
2017-07-28,4,0,1,0.0,0.0,0.0,26.8,24.6,31.85
2017-07-29,5,0,1,0.0,0.0,0.0,26.4215,21.95,31.8
2017-07-30,6,0,0,0.0,0.0,0.0,26.5075,21.4,31.35
2017-07-31,0,0,1,0.0,0.0,0.0,26.963499999999996,23.15,31.2
2017-08-01,1,0,1,0.0,0.0,0.0,27.1605,24.4,31.65
2017-08-02,2,0,1,0.0,0.0,0.0,27.000500000000002,23.55,31.85
2017-08-03,3,0,1,0.0,0.0,0.0,26.5315,22.95,30.85
2017-08-04,4,0,1,0.0,0.0,0.0,26.555,22.75,30.4
2017-08-05,5,0,1,0.0,0.0,0.0,26.545499999999997,23.35,30.5
2017-08-06,6,0,0,0.0,0.0,0.0,27.112000000000002,24.1,30.95
2017-08-07,0,0,1,0.0,0.0,0.0,26.980999999999998,25.0,32.0
2017-08-08,1,0,1,0.0,0.0,0.0,27.006,22.950000000000003,32.3
2017-08-09,2,1,0,0.0,0.0,0.0,26.774,22.75,31.6
2017-08-10,3,0,1,0.0,0.0,0.0,26.609,22.950000000000003,30.7
2017-08-11,4,0,1,0.0,0.0,0.0,26.7085,23.0,31.200000000000003
2017-08-12,5,0,1,0.05,0.2,0.0,26.846,22.799999999999997,32.55
2017-08-13,6,1,0,0.0,0.0,0.0,27.04,22.5,31.9
2017-08-14,0,0,1,0.0,0.0,0.0,27.006,24.7,30.7
2017-08-15,1,1,0,0.325,1.3,0.0,26.579,24.3,30.450000000000003
2017-08-16,2,0,1,0.0,0.0,0.0,26.705,23.5,31.3
2017-08-17,3,0,1,0.0,0.0,0.0,26.834000000000003,22.450000000000003,31.4
2017-08-18,4,0,1,0.0,0.0,0.0,27.074,24.25,30.799999999999997
2017-08-19,5,0,1,0.0,0.0,0.0,27.076999999999998,24.5,31.0
2017-08-20,6,0,0,0.0,0.0,0.0,27.116,24.25,31.7
2017-08-21,0,0,1,0.0,0.0,0.0,27.1565,23.3,31.7
2017-08-22,1,0,1,0.0,0.0,0.0,27.213,23.35,31.4
2017-08-23,2,0,1,0.0,0.0,0.0,27.2455,23.15,32.0
2017-08-24,3,0,1,0.0,0.0,0.0,27.4355,23.5,32.1
2017-08-25,4,0,1,0.0,0.0,0.0,27.488000000000003,23.35,32.3
2017-08-26,5,0,1,0.0,0.0,0.0,27.629,24.205833333333338,31.590013966480438
2017-08-27,6,0,0,0.0,0.0,0.0,27.28,24.2,31.7
2017-08-28,0,0,1,0.0,0.0,0.0,27.515,24.0,32.15
2017-08-29,1,0,1,0.0,0.0,0.0,27.421,23.75,32.5
2017-08-30,2,0,1,0.0,0.0,0.0,27.307499999999997,23.85,31.950000000000003
2017-08-31,3,0,1,0.0,0.0,0.0,27.5015,24.9,31.950000000000003
2017-09-01,4,0,1,0.0,0.0,0.0,27.488500000000002,24.049999999999997,32.15
2017-09-02,5,0,1,0.0,0.0,0.0,27.4555,24.25,32.8
2017-09-03,6,0,0,0.0,0.0,0.0,27.197,23.85,32.35
2017-09-04,0,0,1,0.0,0.0,0.0,26.856500000000004,22.799999999999997,31.75
2017-09-05,1,0,1,0.0,0.0,0.0,26.371,22.55,31.4
2017-09-06,2,0,1,2.625,7.4,0.0,26.934,22.85,31.6
2017-09-07,3,0,1,0.0,0.0,0.0,27.228499999999997,23.950000000000003,31.9
2017-09-08,4,0,1,0.0,0.0,0.0,27.716500000000003,23.9,32.8
2017-09-09,5,0,1,0.0,0.0,0.0,27.983,24.1,31.590013966480438
2017-09-10,6,0,0,0.0,0.0,0.0,27.5475,25.35,32.5
2017-09-11,0,0,1,0.0,0.0,0.0,27.412999999999997,22.4,32.0
2017-09-12,1,0,1,0.0,0.0,0.0,27.4225,24.15,31.75
2017-09-13,2,0,1,0.0,0.0,0.0,27.2895,24.049999999999997,32.15
2017-09-14,3,0,1,0.0,0.0,0.0,27.314,23.15,32.3
2017-09-15,4,0,1,0.0,0.0,0.0,27.2785,23.15,32.0
2017-09-16,5,0,1,0.0,0.0,0.0,27.206,22.799999999999997,32.6
2017-09-17,6,0,0,0.0,0.0,0.0,27.401500000000002,23.25,32.25
2017-09-18,0,0,1,0.0,0.0,0.0,27.2535,25.05,31.3
2017-09-19,1,0,1,0.0,0.0,0.0,27.3245,22.950000000000003,31.950000000000003
2017-09-20,2,0,1,0.0,0.0,0.0,27.116500000000002,24.35,32.15
2017-09-21,3,0,1,0.0,0.0,0.0,27.2015,23.05,31.950000000000003
2017-09-22,4,0,1,0.0,0.0,0.0,27.254,24.6,32.45
2017-09-23,5,0,1,0.1,0.4,0.0,27.308,24.9,31.8
2017-09-24,6,0,0,0.0,0.0,0.0,27.3175,23.65,31.450000000000003
2017-09-25,0,0,1,0.0,0.0,0.0,27.489,24.6,31.95
2017-09-26,1,0,1,0.0,0.0,0.0,27.665,24.35,31.590013966480438
2017-09-27,2,0,1,0.0,0.0,0.0,27.6095,24.6,32.4
2017-09-28,3,0,1,0.0,0.0,0.0,27.5715,24.3,31.8
2017-09-29,4,0,1,0.0,0.0,0.0,27.229,25.15,31.65
2017-09-30,5,0,1,0.0,0.0,0.0,27.1555,23.45,31.75
2017-10-01,6,0,0,0.0,0.0,0.0,27.4315,23.55,32.05
2017-10-02,0,0,1,0.0,0.0,0.0,27.469,24.6,32.2
2017-10-03,1,0,1,0.0,0.0,0.0,27.7325,24.1,32.3
2017-10-04,2,0,1,0.0,0.0,0.0,27.871,24.25,32.5
2017-10-05,3,0,1,0.0,0.0,0.0,27.734,24.3,32.7
2017-10-06,4,0,1,0.0,0.0,0.0,27.7055,23.700000000000003,33.1
2017-10-07,5,0,1,0.0,0.0,0.0,27.7305,24.25,32.25
2017-10-08,6,0,0,0.0,0.0,0.0,27.4795,23.9,31.75
2017-10-09,0,0,1,0.0,0.0,0.0,27.506500000000003,25.15,31.700000000000003
2017-10-10,1,0,1,0.0,0.0,0.0,26.924500000000002,24.35,30.95
2017-10-11,2,0,1,0.13333333333333333,0.4,0.0,26.874000000000002,24.4,31.590013966480438
2017-10-12,3,0,1,0.5333333333333333,1.6,0.0,27.371000000000002,24.4,32.05
2017-10-13,4,0,1,0.0,0.0,0.0,27.487499999999997,23.9,32.1
2017-10-14,5,0,1,0.0,0.0,0.0,27.235999999999997,24.75,30.95
2017-10-15,6,1,0,0.8999999999999999,2.4,0.0,26.8365,24.9,31.1
2017-10-16,0,0,1,0.9249999999999999,2.0,0.0,27.214,24.05,31.45
2017-10-17,1,1,0,3.5749999999999997,5.6,0.0,27.309,24.2,31.3
2017-10-18,2,0,1,0.175,0.5,0.0,27.75,24.4,31.700000000000003
2017-10-19,3,0,1,0.0,0.0,0.0,27.859,25.15,31.95
2017-10-20,4,0,1,0.0,0.0,0.0,27.996000000000002,26.05,32.0
2017-10-21,5,0,1,0.0,0.0,0.0,28.066999999999997,25.55,32.2
2017-10-22,6,0,0,0.0,0.0,0.0,28.0235,25.4,31.590013966480438
2017-10-23,0,0,1,0.0,0.0,0.0,28.0415,23.4,32.5
2017-10-24,1,0,1,0.0,0.0,0.0,28.188000000000002,25.65,32.4
2017-10-25,2,0,1,0.0,0.0,0.0,27.395664464534104,24.5,31.590013966480438
2017-10-26,3,0,1,0.0,0.0,0.0,28.201,24.8,31.590013966480438
2017-10-27,4,0,1,0.0,0.0,0.0,27.955,25.45,32.8
2017-10-28,5,1,0,0.0,0.0,0.0,27.9585,25.25,32.599999999999994
2017-10-29,6,0,0,0.0,0.0,0.0,27.921,25.7,32.05
2017-10-30,0,0,1,0.175,0.7,0.0,27.835,25.05,31.95
2017-10-31,1,0,1,0.0,0.0,0.0,27.9565,25.4,32.1
2017-11-01,2,0,1,0.0,0.0,0.0,27.959000000000003,24.45,32.3
2017-11-02,3,0,1,0.0,0.0,0.0,27.9715,24.700000000000003,32.25
2017-11-03,4,0,1,0.0,0.0,0.0,28.122500000000002,26.05,32.55
2017-11-04,5,0,1,0.3,1.2,0.0,27.9015,24.8,32.25
2017-11-05,6,0,0,0.0,0.0,0.0,27.6605,25.0,31.85
2017-11-06,0,0,1,0.0,0.0,0.0,27.884,25.25,32.0
2017-11-07,1,0,1,0.0,0.0,0.0,27.7605,25.5,32.35
2017-11-08,2,0,1,0.0,0.0,0.0,27.6575,25.3,31.95
2017-11-09,3,0,1,0.0,0.0,0.0,27.442999999999998,24.25,31.4
2017-11-10,4,0,1,0.125,0.5,0.0,27.6205,25.05,31.700000000000003
2017-11-11,5,0,1,0.0,0.0,0.0,27.585,25.05,32.150000000000006
2017-11-12,6,0,0,0.0,0.0,0.0,27.628,23.55,32.2
2017-11-13,0,0,1,0.0,0.0,0.0,27.955,24.85,32.099999999999994
2017-11-14,1,0,1,0.0,0.0,0.0,27.987000000000002,25.5,31.75
2017-11-15,2,1,0,0.0,0.0,0.0,27.63,25.700000000000003,31.85
2017-11-16,3,0,1,0.0,0.0,0.0,27.0135,23.35,31.35
2017-11-17,4,0,1,0.0,0.0,0.0,27.48,24.25,31.3
2017-11-18,5,0,1,0.9750000000000001,3.7,0.0,27.3995,25.0,32.05
2017-11-19,6,0,0,0.0,0.0,0.0,27.673,23.549999999999997,32.35
2017-11-20,0,1,0,0.0,0.0,0.0,27.671,24.950000000000003,32.3
2017-11-21,1,0,1,0.05,0.2,0.0,27.749000000000002,24.8,32.15
2017-11-22,2,0,1,0.0,0.0,0.0,27.804000000000002,25.7,31.75
2017-11-23,3,0,1,0.0,0.0,0.0,27.8375,24.75,31.700000000000003
2017-11-24,4,0,1,0.0,0.0,0.0,27.759,25.6,31.8
2017-11-25,5,0,1,0.0,0.0,0.0,27.798499999999997,25.5,32.0
2017-11-26,6,0,0,0.0,0.0,0.0,27.994999999999997,25.200000000000003,32.3
2017-11-27,0,0,1,0.0,0.0,0.0,27.8465,25.950000000000003,32.0
2017-11-28,1,0,1,0.4,1.6,0.0,27.672,24.450000000000003,31.85
2017-11-29,2,0,1,0.0,0.0,0.0,27.972,25.25,32.150000000000006
2017-11-30,3,0,1,0.0,0.0,0.0,28.109,25.85,31.950000000000003
2017-12-01,4,0,1,0.0,0.0,0.0,27.868000000000002,25.7,32.0
2017-12-02,5,0,1,0.55,2.2,0.0,27.668499999999998,25.15,32.099999999999994
2017-12-03,6,0,0,0.0,0.0,0.0,28.3445,25.35,33.0
2017-12-04,0,0,1,0.0,0.0,0.0,28.5595,25.95,33.2
2017-12-05,1,0,1,0.0,0.0,0.0,28.5975,25.45,33.5
2017-12-06,2,1,0,0.0,0.0,0.0,28.465,26.45,33.2
2017-12-07,3,0,1,0.0,0.0,0.0,28.339000000000002,26.05,32.7
2017-12-08,4,0,1,0.0,0.0,0.0,28.2545,25.4,32.6
2017-12-09,5,0,1,0.0,0.0,0.0,28.2655,24.75,32.400000000000006
2017-12-10,6,1,0,0.0,0.0,0.0,28.234,25.05,32.900000000000006
2017-12-11,0,0,1,0.0,0.0,0.0,28.295,25.3,32.8
2017-12-12,1,0,1,0.0,0.0,0.0,28.554499999999997,25.6,32.7
2017-12-13,2,0,1,0.0,0.0,0.0,28.544,26.049999999999997,32.599999999999994
2017-12-14,3,0,1,0.3,1.2,0.0,28.1845,26.0,32.3
2017-12-15,4,0,1,0.05,0.2,0.0,28.131,25.0,32.35
2017-12-16,5,0,1,0.0,0.0,0.0,28.328000000000003,26.0,32.4
2017-12-17,6,0,0,0.0,0.0,0.0,28.474,26.45,32.75
2017-12-18,0,0,1,0.0,0.0,0.0,28.4265,25.75,32.55
2017-12-19,1,0,1,0.0,0.0,0.0,28.228499999999997,26.45,32.15
2017-12-20,2,0,1,0.4,1.6,0.0,27.752000000000002,25.65,31.4
2017-12-21,3,0,1,0.0,0.0,0.0,27.5885,25.35,31.65
2017-12-22,4,0,1,1.85,7.4,0.0,27.1785,24.299999999999997,30.35
2017-12-23,5,0,1,0.0,0.0,0.0,27.4095,25.65,31.45
2017-12-24,6,0,0,0.35,1.4,0.0,27.5835,24.15,31.85
2017-12-25,0,1,0,0.25,1.0,0.0,27.7425,25.5,31.85
2017-12-26,1,0,1,0.2,0.8,0.0,27.7905,25.799999999999997,31.35
2017-12-27,2,0,1,0.9750000000000001,3.1,0.0,27.883499999999998,26.1,32.25
2017-12-28,3,0,1,0.3,1.2,0.0,27.9855,25.85,32.25
2017-12-29,4,0,1,0.275,0.6,0.0,28.475,25.8,32.5
2017-12-30,5,0,1,0.0,0.0,0.0,28.622999999999998,26.35,32.6
2017-12-31,6,0,0,0.0,0.0,0.0,28.635,26.0,33.1
