hora,viagens
5,16.0
6,68.0
7,124.0
8,75.0
9,56.0
10,77.0
11,72.0
12,82.0
13,84.0
14,73.0
15,91.0
16,143.0
17,216.0
18,243.0
19,140.0
20,132.0
21,104.0
22,49.0
23,8.0
