hora,viagens
5,7.0
6,29.0
7,37.0
8,50.0
9,76.0
10,57.0
11,43.0
12,59.0
13,43.0
14,51.0
15,70.0
16,90.0
17,118.0
18,128.0
19,86.0
20,73.0
21,73.0
22,27.0
23,9.0
