hora,viagens
5,43.0
6,128.0
7,180.0
8,121.0
9,109.0
10,86.0
11,124.0
12,164.0
13,146.0
14,129.0
15,156.0
16,221.0
17,356.0
18,319.0
19,201.0
20,169.0
21,131.0
22,56.0
23,16.0
