hora,viagens
5,7.0
6,20.0
7,51.0
8,53.0
9,42.0
10,32.0
11,44.0
12,66.0
13,61.0
14,52.0
15,41.0
16,75.0
17,125.0
18,124.0
19,82.0
20,66.0
21,55.0
22,27.0
23,6.0
