hora,viagens
5,10.0
6,27.0
7,49.0
8,59.0
9,32.0
10,42.0
11,56.0
12,61.0
13,35.0
14,44.0
15,61.0
16,97.0
17,106.0
18,101.0
19,67.0
20,60.0
21,23.0
22,17.0
23,13.0
