hora,viagens
5,23.0
6,53.0
7,90.0
8,75.0
9,64.0
10,61.0
11,79.0
12,81.0
13,77.0
14,59.0
15,83.0
16,149.0
17,212.0
18,194.0
19,117.0
20,83.0
21,71.0
22,20.0
23,10.0
