hora,viagens
5,19.0
6,43.0
7,90.0
8,71.0
9,119.0
10,98.0
11,55.0
12,37.0
13,40.0
14,58.0
15,62.0
16,115.0
17,151.0
18,123.0
19,119.0
20,45.0
21,46.0
22,22.0
23,7.0
