hora,viagens
5,9.0
6,26.0
7,32.0
8,27.0
9,24.0
10,19.0
11,42.0
12,38.0
13,24.0
14,27.0
15,42.0
16,65.0
17,113.0
18,95.0
19,73.0
20,74.0
21,23.0
22,22.0
23,4.0
