hora,viagens
5,14.0
6,30.0
7,65.0
8,72.0
9,75.0
10,65.0
11,73.0
12,67.0
13,55.0
14,47.0
15,66.0
16,99.0
17,138.0
18,124.0
19,77.0
20,58.0
21,58.0
22,44.0
23,27.0
