hora,viagens
5,29.0
6,71.0
7,129.0
8,95.0
9,54.0
10,62.0
11,85.0
12,116.0
13,80.0
14,64.0
15,70.0
16,126.0
17,212.0
18,172.0
19,119.0
20,89.0
21,53.0
22,33.0
23,22.0
