hora,viagens
5,9.0
6,18.0
7,43.0
8,31.0
9,24.0
10,19.0
11,32.0
12,73.0
13,60.0
14,55.0
15,75.0
16,101.0
17,125.0
18,118.0
19,78.0
20,55.0
21,34.0
22,16.0
23,16.0
