hora,viagens
5,40.0
6,89.0
7,155.0
8,87.0
9,103.0
10,85.0
11,107.0
12,107.0
13,98.0
14,91.0
15,118.0
16,194.0
17,292.0
18,259.0
19,191.0
20,122.0
21,95.0
22,34.0
23,12.0
