hora,viagens
5,22.0
6,69.0
7,125.0
8,77.0
9,77.0
10,72.0
11,104.0
12,63.0
13,20.0
14,51.0
15,92.0
16,128.0
17,211.0
18,146.0
19,111.0
20,88.0
21,58.0
22,30.0
23,12.0
