hora,viagens
5,17.0
6,48.0
7,80.0
8,118.0
9,99.0
10,83.0
11,63.0
12,43.0
13,36.0
14,40.0
15,61.0
16,112.0
17,144.0
18,118.0
19,78.0
20,56.0
21,52.0
22,26.0
23,9.0
