hora,viagens
5,14.0
6,27.0
7,46.0
8,25.0
9,30.0
10,29.0
11,35.0
12,34.0
13,31.0
14,32.0
15,35.0
16,47.0
17,84.0
18,82.0
19,55.0
20,40.0
21,35.0
22,10.0
23,4.0
