hora,viagens
5,14.0
6,38.0
7,81.0
8,62.0
9,29.0
10,7.0
11,23.0
12,38.0
13,52.0
14,55.0
15,68.0
16,71.0
17,130.0
18,106.0
19,73.0
20,54.0
21,43.0
22,24.0
23,13.0
