hora,viagens
5,15.0
6,50.0
7,123.0
8,106.0
9,147.0
10,146.0
11,145.0
12,83.0
13,42.0
14,54.0
15,97.0
16,155.0
17,118.0
18,145.0
19,79.0
20,63.0
21,38.0
22,17.0
23,9.0
