hora,viagens
5,13.0
6,27.0
7,34.0
8,30.0
9,35.0
10,40.0
11,37.0
12,35.0
13,38.0
14,36.0
15,39.0
16,78.0
17,80.0
18,86.0
19,76.0
20,39.0
21,33.0
22,21.0
23,5.0
