hora,viagens
5,6.0
6,61.0
7,109.0
8,142.0
9,165.0
10,129.0
11,106.0
12,38.0
13,35.0
14,33.0
15,65.0
16,127.0
17,134.0
18,118.0
19,83.0
20,72.0
21,34.0
22,22.0
23,15.0
