hora,viagens
5,15.0
6,46.0
7,73.0
8,54.0
9,43.0
10,65.0
11,52.0
12,51.0
13,71.0
14,65.0
15,65.0
16,104.0
17,145.0
18,165.0
19,128.0
20,101.0
21,62.0
22,17.0
23,11.0
