hora,viagens
5,5.0
6,30.0
7,38.0
8,44.0
9,41.0
10,27.0
11,15.0
12,8.0
13,9.0
14,27.0
15,44.0
16,55.0
17,76.0
18,76.0
19,40.0
20,16.0
21,12.0
22,9.0
23,4.0
