hora,viagens
5,9.0
6,42.0
7,49.0
8,57.0
9,51.0
10,35.0
11,23.0
12,22.0
13,24.0
14,27.0
15,30.0
16,93.0
17,111.0
18,99.0
19,83.0
20,46.0
21,29.0
22,10.0
23,8.0
