hora,viagens
5,13.0
6,35.0
7,51.0
8,32.0
9,40.0
10,13.0
11,28.0
12,22.0
13,29.0
14,20.0
15,38.0
16,77.0
17,77.0
18,93.0
19,84.0
20,70.0
21,37.0
22,21.0
23,4.0
