hora,viagens
5,9.0
6,11.0
7,36.0
8,72.0
9,65.0
10,89.0
11,82.0
12,46.0
13,34.0
14,31.0
15,68.0
16,120.0
17,85.0
18,93.0
19,76.0
20,66.0
21,56.0
22,32.0
23,12.0
