hora,viagens
5,19.0
6,54.0
7,97.0
8,72.0
9,39.0
10,62.0
11,68.0
12,58.0
13,76.0
14,69.0
15,80.0
16,158.0
17,175.0
18,140.0
19,97.0
20,79.0
21,53.0
22,35.0
23,13.0
