hora,viagens
5,28.0
6,45.0
7,122.0
8,72.0
9,58.0
10,64.0
11,59.0
12,92.0
13,64.0
14,64.0
15,84.0
16,113.0
17,182.0
18,166.0
19,98.0
20,65.0
21,32.0
22,26.0
23,16.0
