hora,viagens
5,9.0
6,23.0
7,34.0
8,35.0
9,46.0
10,63.0
11,64.0
12,78.0
13,56.0
14,56.0
15,77.0
16,104.0
17,146.0
18,125.0
19,102.0
20,65.0
21,46.0
22,31.0
23,7.0
