hora,viagens
5,15.0
6,47.0
7,75.0
8,108.0
9,133.0
10,91.0
11,98.0
12,50.0
13,60.0
14,53.0
15,94.0
16,172.0
17,211.0
18,188.0
19,129.0
20,98.0
21,73.0
22,37.0
23,7.0
