hora,viagens
5,28.0
6,74.0
7,150.0
8,102.0
9,79.0
10,79.0
11,100.0
12,102.0
13,102.0
14,93.0
15,123.0
16,188.0
17,268.0
18,226.0
19,162.0
20,157.0
21,111.0
22,66.0
23,42.0
