hora,viagens
5,14.0
6,48.0
7,94.0
8,71.0
9,50.0
10,57.0
11,78.0
12,82.0
13,67.0
14,58.0
15,69.0
16,103.0
17,165.0
18,195.0
19,119.0
20,90.0
21,63.0
22,23.0
23,11.0
