hora,viagens
5,11.0
6,26.0
7,48.0
8,53.0
9,65.0
10,61.0
11,64.0
12,55.0
13,36.0
14,41.0
15,44.0
16,73.0
17,92.0
18,88.0
19,57.0
20,39.0
21,30.0
22,15.0
23,14.0
