hora,viagens
5,6.0
6,31.0
7,41.0
8,25.0
9,32.0
10,31.0
11,24.0
12,33.0
13,30.0
14,31.0
15,35.0
16,65.0
17,98.0
18,95.0
19,111.0
20,88.0
21,33.0
22,19.0
23,9.0
