hora,viagens
5,9.0
6,31.0
7,101.0
8,55.0
9,26.0
10,17.0
11,25.0
12,85.0
13,82.0
14,82.0
15,89.0
16,140.0
17,225.0
18,177.0
19,112.0
20,92.0
21,87.0
22,38.0
23,8.0
