hora,viagens
5,6.0
6,30.0
7,45.0
8,46.0
9,43.0
10,29.0
11,24.0
12,23.0
13,13.0
14,20.0
15,30.0
16,69.0
17,93.0
18,76.0
19,74.0
20,52.0
21,24.0
22,19.0
23,13.0
