hora,viagens
5,28.0
6,61.0
7,91.0
8,58.0
9,51.0
10,49.0
11,73.0
12,75.0
13,62.0
14,57.0
15,79.0
16,92.0
17,167.0
18,174.0
19,104.0
20,98.0
21,60.0
22,29.0
23,7.0
