hora,viagens
5,14.0
6,40.0
7,87.0
8,49.0
9,54.0
10,42.0
11,65.0
12,78.0
13,49.0
14,51.0
15,58.0
16,95.0
17,65.0
18,35.0
19,42.0
20,25.0
21,21.0
22,6.0
23,4.0
