hora,viagens
5,21.0
6,61.0
7,106.0
8,80.0
9,63.0
10,48.0
11,63.0
12,74.0
13,71.0
14,81.0
15,95.0
16,129.0
17,210.0
18,190.0
19,128.0
20,122.0
21,72.0
22,33.0
23,15.0
