hora,viagens
5,33.0
6,90.0
7,191.0
8,92.0
9,76.0
10,67.0
11,93.0
12,107.0
13,101.0
14,90.0
15,118.0
16,196.0
17,319.0
18,296.0
19,189.0
20,164.0
21,102.0
22,57.0
23,16.0
