hora,viagens
5,11.0
6,33.0
7,62.0
8,50.0
9,28.0
10,42.0
11,58.0
12,56.0
13,66.0
14,66.0
15,78.0
16,107.0
17,123.0
18,157.0
19,98.0
20,83.0
21,40.0
22,25.0
23,6.0
