hora,viagens
5,8.0
6,16.0
7,24.0
8,25.0
9,24.0
10,28.0
11,33.0
12,28.0
13,23.0
14,18.0
15,28.0
16,66.0
17,60.0
18,78.0
19,49.0
20,34.0
21,12.0
22,20.0
23,13.0
