hora,viagens
5,3.0
6,34.0
7,121.0
8,122.0
9,136.0
10,143.0
11,116.0
12,106.0
13,44.0
14,32.0
15,46.0
16,98.0
17,144.0
18,88.0
19,58.0
20,37.0
21,20.0
22,7.0
23,4.0
