hora,viagens
5,9.0
6,20.0
7,33.0
8,60.0
9,46.0
10,40.0
11,28.0
12,18.0
13,24.0
14,18.0
15,29.0
16,44.0
17,50.0
18,39.0
19,29.0
20,31.0
21,8.0
22,12.0
23,8.0
