hora,viagens
5,25.0
6,62.0
7,109.0
8,81.0
9,55.0
10,56.0
11,82.0
12,92.0
13,99.0
14,74.0
15,92.0
16,140.0
17,223.0
18,212.0
19,176.0
20,94.0
21,60.0
22,22.0
23,4.0
