hora,viagens
5,31.0
6,59.0
7,93.0
8,70.0
9,73.0
10,61.0
11,58.0
12,80.0
13,74.0
14,82.0
15,106.0
16,157.0
17,187.0
18,183.0
19,126.0
20,116.0
21,75.0
22,45.0
23,17.0
