hora,viagens
5,31.0
6,69.0
7,133.0
8,87.0
9,59.0
10,50.0
11,67.0
12,89.0
13,83.0
14,70.0
15,97.0
16,145.0
17,235.0
18,222.0
19,164.0
20,143.0
21,77.0
22,41.0
23,7.0
