hora,viagens
5,17.0
6,50.0
7,105.0
8,56.0
9,61.0
10,65.0
11,67.0
12,69.0
13,67.0
14,60.0
15,94.0
16,128.0
17,179.0
18,155.0
19,115.0
20,94.0
21,65.0
22,33.0
23,7.0
