hora,viagens
5,36.0
6,96.0
7,154.0
8,105.0
9,86.0
10,87.0
11,135.0
12,122.0
13,113.0
14,97.0
15,121.0
16,188.0
17,260.0
18,219.0
19,162.0
20,116.0
21,95.0
22,53.0
23,20.0
