hora,viagens
5,29.0
6,57.0
7,126.0
8,75.0
9,69.0
10,73.0
11,68.0
12,95.0
13,76.0
14,64.0
15,89.0
16,132.0
17,219.0
18,180.0
19,142.0
20,88.0
21,54.0
22,35.0
23,12.0
