hora,viagens
5,0.0
6,4.0
7,8.0
8,11.0
9,8.0
10,10.0
11,8.0
12,9.0
13,12.0
14,15.0
15,34.0
16,40.0
17,44.0
18,48.0
19,38.0
20,21.0
21,15.0
22,10.0
23,1.0
