hora,viagens
5,22.0
6,65.0
7,53.0
8,29.0
9,21.0
10,23.0
11,45.0
12,66.0
13,81.0
14,85.0
15,79.0
16,134.0
17,207.0
18,198.0
19,128.0
20,93.0
21,84.0
22,32.0
23,8.0
