hora,viagens
5,6.0
6,71.0
7,163.0
8,189.0
9,177.0
10,169.0
11,113.0
12,47.0
13,36.0
14,32.0
15,59.0
16,139.0
17,55.0
18,71.0
19,87.0
20,43.0
21,35.0
22,23.0
23,11.0
