hora,viagens
5,23.0
6,33.0
7,85.0
8,61.0
9,65.0
10,63.0
11,69.0
12,76.0
13,81.0
14,87.0
15,75.0
16,119.0
17,190.0
18,180.0
19,151.0
20,118.0
21,73.0
22,28.0
23,12.0
