hora,viagens
5,2.0
6,17.0
7,31.0
8,8.0
9,9.0
10,25.0
11,21.0
12,9.0
13,12.0
14,40.0
15,59.0
16,85.0
17,129.0
18,132.0
19,101.0
20,63.0
21,57.0
22,31.0
23,11.0
