hora,viagens
5,21.0
6,51.0
7,61.0
8,48.0
9,35.0
10,38.0
11,48.0
12,75.0
13,61.0
14,61.0
15,69.0
16,91.0
17,141.0
18,144.0
19,88.0
20,52.0
21,44.0
22,10.0
23,5.0
