hora,viagens
5,34.0
6,70.0
7,126.0
8,77.0
9,66.0
10,65.0
11,86.0
12,63.0
13,80.0
14,76.0
15,118.0
16,139.0
17,262.0
18,239.0
19,179.0
20,100.0
21,81.0
22,20.0
23,10.0
