hora,viagens
5,8.0
6,58.0
7,72.0
8,70.0
9,66.0
10,76.0
11,54.0
12,32.0
13,22.0
14,25.0
15,55.0
16,97.0
17,100.0
18,80.0
19,69.0
20,60.0
21,22.0
22,5.0
23,2.0
