hora,viagens
5,14.0
6,40.0
7,87.0
8,57.0
9,47.0
10,42.0
11,57.0
12,61.0
13,63.0
14,78.0
15,84.0
16,90.0
17,159.0
18,141.0
19,103.0
20,52.0
21,53.0
22,43.0
23,21.0
