hora,viagens
5,27.0
6,75.0
7,102.0
8,93.0
9,74.0
10,82.0
11,90.0
12,115.0
13,109.0
14,96.0
15,118.0
16,195.0
17,264.0
18,250.0
19,171.0
20,116.0
21,88.0
22,44.0
23,11.0
