hora,viagens
5,19.0
6,58.0
7,126.0
8,82.0
9,67.0
10,52.0
11,73.0
12,94.0
13,90.0
14,81.0
15,106.0
16,140.0
17,185.0
18,158.0
19,116.0
20,97.0
21,61.0
22,37.0
23,15.0
