hora,viagens
5,9.0
6,51.0
7,96.0
8,134.0
9,154.0
10,150.0
11,88.0
12,55.0
13,49.0
14,68.0
15,79.0
16,172.0
17,180.0
18,135.0
19,106.0
20,82.0
21,49.0
22,40.0
23,9.0
