hora,viagens
5,19.0
6,26.0
7,28.0
8,21.0
9,13.0
10,8.0
11,32.0
12,33.0
13,22.0
14,25.0
15,39.0
16,76.0
17,93.0
18,109.0
19,102.0
20,99.0
21,50.0
22,14.0
23,4.0
