hora,viagens
5,13.0
6,57.0
7,83.0
8,71.0
9,75.0
10,65.0
11,88.0
12,84.0
13,85.0
14,75.0
15,77.0
16,128.0
17,193.0
18,173.0
19,103.0
20,84.0
21,62.0
22,21.0
23,10.0
